province,year,gdp_100m,ind2_100m,ind3_100m,population_10k,urban_pop_10k,rural_pop_10k,broadband_users,mobile_internet_users,co2_total,coal_emissions,coal_share,software_revenue,digital_core_industry_share,co2_approx,green_certificate_volume,charging_infrastructure,express_delivery_revenue,high_tech_industry_share,optical_cable_length,aqi_good_rate,electricity_market_volume,green_power_trade_volume,iot_terminal_users,5g_base_stations,renewable_installation_share,pgdp,pgdp_ln,urban_rate,ind2_share,carbon_intensity,carbon_intensity_ln,co2_total_ln,carbon_per_capita,carbon_per_capita_ln,energy_digital_index,energy_digital_index_100,energy_digital_index_pca,energy_digital_index_pca_100
上海,2018.0,37769.1,10360.8,27303.5,2475.0,2206.0,269.0,772.9,3032.0,151.47447972,61.63740073333333,0.40691607488779513,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,152602.42424242425,11.935591283960727,0.8913131313131313,0.27431948338721335,0.0040105398254128375,-5.518829426920392,5.020417160066943,6.120180998787879,1.8115916710522437,0.0031685461304419497,0.316854613044195,0.16402424393868348,16.402424393868348
上海,2019.0,40241.2,10317.1,29817.1,2481.0,2214.0,267.0,890.1,3197.44,159.4973036066667,58.72844853333334,0.3682096637706332,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,162197.5010076582,11.996570013686922,0.8923821039903265,0.25638151943779014,0.003963532489256451,-5.530619608607893,5.072027016794647,6.428750649200592,1.8607802190909375,0.0035383103460775223,0.3538310346077522,0.1820257197652912,18.202571976529118
上海,2020.0,41603.9,10356.7,31139.5,2488.0,2222.0,266.0,919.0,3365.7,154.62688177333334,57.69101726666666,0.3730982388381575,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,167218.24758842445,12.027055109972212,0.8930233925745634,0.2489357968844267,0.0037166439149534857,-5.594934191300035,5.041015000555063,6.2149068236870315,1.826950732684085,0.003710327124464708,0.3710327124464708,0.19115601397453297,19.115601397453297
上海,2021.0,47059.4,11425.4,35538.0,2489.0,2223.0,266.0,995.4,3616.6,161.29419202,70.14264106666667,0.4348739417595966,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,189069.50582563278,12.149869982127408,0.8930233925745634,0.24278677586199568,0.003427459594044973,-5.675935935351495,5.083229977167323,6.4802809168340705,1.8687638607878225,0.004042092056387682,0.40420920563876817,0.20815587752527206,20.815587752527207
上海,2022.0,48594.5,11386.4,37108.1,2475.0,2211.0,264.0,1071.2,3680.07,216.45609251333332,68.0522106,0.31439267802456566,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,195686.94239299378,12.184213700269073,0.8930233925745634,0.23431458292605128,0.0044543331552610544,-5.413877913828637,5.377387720931605,8.745700707609426,2.168562231916906,0.004253633558109213,0.42536335581092133,0.21819635425055897,21.819635425055896
江苏,2016.0,78261.2,35041.5,39180.0,8381.0,5777.0,2604.0,2685.2,7436.86,653.1168446466667,439.13785263333335,0.6723725719720259,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,93379.31034482758,11.444425083027829,0.6892972199021596,0.44775060949742657,0.008345346667910366,-4.786051180740726,6.481756048409826,7.792827164379748,2.053203716299011,0.010283414799975323,1.0283414799975323,0.5205157142652619,52.05157142652619
江苏,2017.0,86512.9,39124.1,43343.6,8423.0,5911.0,2512.0,3106.1,9257.65,645.0487202,426.39474826666674,0.6610271982780793,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,102710.31698919623,11.539667848409554,0.7017689659266295,0.45223429107104257,0.007456098688172517,-4.898722965611803,6.469325849136932,7.6581825976492945,2.0357746968096597,0.012389283242276523,1.2389283242276523,0.6303113247246556,63.03113247246556
江苏,2018.0,93456.3,42129.4,47185.2,8446.0,6013.0,2433.0,3351.9,7979.54,644.9654677266666,419.99478546666666,0.6511895698029193,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,110651.5510300734,11.614141362824002,0.7119346436182808,0.4507925094402411,0.006901251897696213,-4.976052449387436,6.469196776954272,7.6363422652932345,2.0329187274484743,0.012134155869574953,1.2134155869574952,0.6082537677169897,60.82537677169897
江苏,2019.0,99836.9,44281.4,51258.3,8469.0,6137.0,2332.0,3585.7,8452.6,636.5820485866667,404.45454683333344,0.6353533652595129,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,117885.11040264495,11.6774657884963,0.7246428149722517,0.4435374095149189,0.006376220100851156,-5.055179817881256,6.456113315560461,7.516614105404023,2.0171157846269527,0.01296249860860493,1.2962498608604929,0.6494286999683766,64.94286999683766
江苏,2020.0,104566.6,45391.4,54637.6,8477.0,6226.0,2251.0,3756.8,8428.67,628.0625281333333,402.31408139999996,0.6405637390845764,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,123353.30895363927,11.722807947326432,0.7344579450277221,0.43409080911113107,0.006006339769422869,-5.114939739355636,6.44263972860302,7.409018852581495,2.0026980219827055,0.013333965394594114,1.3333965394594114,0.665938865806143,66.59388658061431
江苏,2021.0,119853.2,51218.621999999996,61558.4,8505.0,6289.0,2216.0,4071.6,8753.62,669.2206741999998,438.26138986666655,0.6548832197848239,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,140920.87007642564,11.85595380669403,0.7394473838918283,0.44701184448975917,0.005583669640860651,-5.18790907700918,6.50611386253863,7.86855584009406,2.062874543696759,0.014251416889453986,1.4251416889453985,0.7098955645091043,70.98955645091043
江苏,2022.0,124140.20999999998,51218.621999999996,64256.9,8515.0,6337.0,2178.0,4276.53,9039.37,671.9659703733334,443.21772110000006,0.6595835810759219,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,146287.96241926012,11.8933323035086,0.7442160892542572,0.4442961942516389,0.005394535270754627,-5.222368824713667,6.510207699915539,7.891555729575261,2.0657932928068417,0.015291343516065124,1.5291343516065123,0.759036545108606,75.90365451086059
浙江,2016.0,48095.8,21571.2,24634.1,6072.0,4112.0,1960.0,2159.7,6366.29,379.17653735279634,247.63233278578667,0.6530792609548589,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,79209.15678524374,11.279847187094806,0.6772068511198946,0.44850485905214177,0.007883776490936762,-4.84294823979713,5.938001894396957,6.244672881304287,1.831728761309583,0.00841696398967535,0.841696398967535,0.4277003794339896,42.77003794339896
浙江,2017.0,53135.2,23246.7,27954.6,6170.0,4252.0,1918.0,2464.6,7456.25,401.44067626407,253.77984000031668,0.632172709457521,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,86118.63857374393,11.363481142873827,0.6891410048622366,0.43750094099579945,0.007555079801413565,-4.885535120584753,5.995059767212324,6.506331868137278,1.8727758363009819,0.009797211162672237,0.9797211162672237,0.49880718286630393,49.88071828663039
浙江,2018.0,59311.7,25308.1,32027.7,6273.0,4392.0,1881.0,2653.8,6833.64,401.65882536,252.88073506666663,0.6295908843531919,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,94550.77315479037,11.456892251258779,0.7001434720229556,0.42669658768843244,0.0067719998813050375,-4.994958832238561,5.995603035140779,6.402978245815398,1.856763233032127,0.00982989823543214,0.982989823543214,0.49512251853064965,49.51225185306497
浙江,2019.0,64632.0,26643.3,35902.0,6375.0,4563.0,1812.0,2778.9,7047.0,419.14662583999996,243.2018761333333,0.5802310245154407,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,101383.5294117647,11.5266659251091,0.715764705882353,0.412230783512811,0.006485125415274167,-5.038244122114044,6.0382208010455,6.574849032784313,1.8832516170069649,0.010247905201105516,1.0247905201105516,0.5156906706780178,51.569067067801775
浙江,2020.0,67164.5,26638.2,38360.0,6468.0,4668.0,1800.0,2938.8,7041.06,454.5545122666667,231.06605426666667,0.5083351897981173,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,103841.21830550402,11.550618264395132,0.7217068645640075,0.3966113050793202,0.006767779292135975,-4.995582267709953,6.119317845405994,7.027744469181612,1.9498658106970876,0.010605472001213156,1.0605472001213156,0.5317245740252767,53.17245740252767
浙江,2021.0,76765.3,31370.7,43182.7,6540.0,4752.0,1788.0,3117.0,7483.37,526.0089992933333,276.3864693333333,0.5254405717480968,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,117378.13455657492,11.673155921641305,0.726605504587156,0.40865729698183945,0.006852171479735418,-4.983189672602326,6.265318321514041,8.04295105953109,2.084796063050888,0.011288671108975848,1.1288671108975847,0.5661164609140812,56.61164609140812
浙江,2022.0,80770.0,32873.3,45711.5,6577.0,4826.0,1751.0,3400.1,7694.25,568.8947452533333,286.5713843666666,0.5037335759518294,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,122806.75079823627,11.718367267111173,0.7337691956819219,0.4069988857248979,0.007043391670834881,-4.9556654534013695,6.343695435034972,8.649760456945923,2.1575316277217125,0.012062145673168524,1.2062145673168525,0.6026527430080687,60.26527430080687
安徽,2016.0,26801.2,11517.5,12793.9,6033.0,3175.0,2858.0,1075.0,4179.9,380.1773146818087,315.634536275622,0.8302298009017026,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,44424.33283606829,10.701542635151352,0.5262721697331344,0.4297382206766861,0.014185085543998353,-4.255564180143923,5.940637761472008,6.301629615146838,1.8408082690193375,0.0045792113906459545,0.4579211390645955,0.23697894453328938,23.69789445332894
安徽,2017.0,30141.8,12681.2,14878.3,6057.0,3288.0,2769.0,1323.7,4639.68,397.01638282836916,325.36418430503585,0.8195233203907641,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,49763.57932970117,10.815038656693073,0.54284299157999,0.420718072576953,0.01317162156302441,-4.3296906452918895,5.983977546405948,6.554670345523677,1.8801778254130923,0.0054328022571887265,0.5432802257188727,0.27917956656324655,27.917956656324655
安徽,2018.0,34377.3,14094.4,17644.9,6076.0,3381.0,2695.0,1662.4,4596.33,392.42850410666665,320.0019302333333,0.8154400785992678,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,56578.83475971034,10.943390250081988,0.5564516129032258,0.4099914769339069,0.011415338147750597,-4.472797376333519,5.972354365487949,6.45866530787799,1.8654226877603777,0.006170686935571179,0.6170686935571179,0.3120101434103559,31.201014341035588
安徽,2019.0,37584.8,14895.9,19773.0,6092.0,3474.0,2618.0,1864.7,4790.84,398.96247093333324,325.2210543999999,0.8151670347318067,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,61695.33814839134,11.029963650286758,0.5702560735390676,0.39632777080096204,0.010614995182449639,-4.545487637670672,5.988867354654955,6.548957172247754,1.879305826627994,0.006751191938925708,0.6751191938925708,0.3397312653994764,33.97312653994764
安徽,2020.0,38628.8,15286.7,20157.2,6105.0,3561.0,2544.0,2093.0,5010.47,397.17086993333334,319.7481554666667,0.8050644689031138,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,63274.03767403768,11.055230376669268,0.5832923832923833,0.39573323530629995,0.0102817294333071,-4.577386800292696,5.984366590945194,6.505665355173355,1.8726733903884802,0.007406381460647456,0.7406381460647457,0.371019621636772,37.1019621636772
安徽,2021.0,43102.8,16925.5,22813.5,6113.0,3631.0,2482.0,2335.8,5276.7,415.06390899999997,330.4743933333333,0.7962012262871386,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,70510.06052674628,11.163510681126365,0.5939800425323082,0.39267750586968825,0.009629627518397875,-4.64291073321426,6.0284325059646475,6.789856191722557,1.915429761924014,0.00812389093824641,0.812389093824641,0.40549690729274257,40.54969072927426
安徽,2022.0,45525.1,17697.0,24311.6,6127.0,3686.0,2441.0,2666.6,5444.24,388.81372642,350.5654141,0.9016281840865776,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,74302.43185898483,11.215898960439201,0.6015994777215603,0.3887306123435204,0.008540645191773331,-4.762918724647392,5.9631003765412816,6.345907073935042,1.8478100498037182,0.008977669443034424,0.8977669443034424,0.44528636591171017,44.528636591171015
福建,2016.0,30199.2,14683.7,13370.4,4016.0,2586.0,1430.0,1144.6,3267.49,217.15173930666663,118.89306623333331,0.5475114618604543,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,75197.21115537849,11.227869423550485,0.6439243027888446,0.4800639745507514,0.007190645424602858,-4.9349743442956795,5.380596368650188,5.407164823373173,1.6877248932667148,0.004157842085809325,0.4157842085809325,0.2104717672844344,21.04717672844344
福建,2017.0,34432.2,16290.0,15927.0,4065.0,2674.0,1391.0,1373.6,3508.76,232.9193275913333,133.50437466666665,0.57317860242541,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,84704.0590405904,11.346918802049045,0.657810578105781,0.47310366459302633,0.00676457872547596,-4.996055291955325,5.450692160099448,5.729872757474374,1.7456933241056283,0.004828337459455259,0.48283374594552586,0.24262773767865084,24.262773767865085
福建,2018.0,39204.8,18847.8,17978.0,4104.0,2749.0,1355.0,1629.1,3793.55,254.14482234666661,151.36401023333332,0.5955817192563735,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,95528.26510721249,11.467177452387459,0.6698343079922028,0.4800639745507514,0.006482492509760708,-5.03865019600747,5.537904271254411,6.192612630279401,1.8233570703918973,0.005586316454592725,0.5586316454592725,0.2790789792132309,27.907897921323087
福建,2019.0,42479.1,19578.6,20305.0,4137.0,2808.0,1329.0,1779.0,3915.76,275.9733841666666,155.4260550333333,0.5631921915320209,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,102680.92820884699,11.539381674765478,0.6787527193618564,0.46089959533040953,0.006496686233151518,-5.036463042362375,5.620304426888332,6.670857727016355,1.8977484464150114,0.006002558131290564,0.6002558131290564,0.2988130529028496,29.88130529028496
福建,2020.0,43682.0,19509.7,21441.6,4161.0,2861.0,1300.0,1831.0,3979.6,281.648774112,161.60782293333332,0.5737920338650884,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,104979.57221821678,11.561521059909598,0.6875751021389089,0.44663019092532397,0.006447707845611465,-5.04403058410774,5.640660812808616,6.768776114203316,1.9123202898137663,0.00616055224989831,0.616055224989831,0.3064480723441385,30.64480723441385
福建,2021.0,49602.6,22434.5,24268.2,4187.0,2918.0,1269.0,1985.1,4146.55,314.5393617344444,181.70356526666666,0.5776814840111274,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,118468.11559589204,11.68239913665105,0.6969190351086697,0.45228475926665135,0.0063411869888764785,-5.060689305836631,5.751109224857381,7.512284732133853,2.016539644826329,0.006614658856713446,0.6614658856713446,0.3282557070477605,32.825570704776055
福建,2022.0,52099.6,22470.0,26552.1,4188.0,2937.0,1251.0,2145.3,4281.84,296.00600152222216,173.53981516666664,0.5862712724547189,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,124402.10124164278,11.731274350154555,0.7012893982808023,0.4312892997259096,0.00568154077041325,-5.17053282063737,5.69037972953143,7.067956101294703,1.9555713435290936,0.007062471251716665,0.7062471251716664,0.3495181036716255,34.95181036716255
江西,2016.0,18761.2,8732.5,8234.6,4496.0,2427.0,2069.0,822.5,2602.79,176.67199088,122.70224193333334,0.6945200612850723,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,41728.64768683274,10.638943166802003,0.5398131672597865,0.4654553013666503,0.009416881163251819,-4.665251331918797,5.17429485448055,3.9295371637010676,1.368521648895114,0.003008425922686646,0.3008425922686646,0.15326851100738753,15.326851100738754
江西,2017.0,20497.6,9444.6,9217.8,4511.0,2513.0,1998.0,997.1,3079.28,179.01111954666663,127.1140812333333,0.71009042094838,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,45439.14874750609,10.724129319669956,0.5570826867656838,0.4607661384747483,0.008733272165847057,-4.740615160818366,5.187447924283804,3.968324529963791,1.3783439728634992,0.0037051667927340513,0.37051667927340515,0.18855248966092708,18.85524896609271
江西,2018.0,23016.9,10081.2,11058.4,4513.0,2588.0,1925.0,1323.4,3340.8,183.3997879333333,128.6388253333333,0.7014120724070527,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,51001.329492577,10.839606979848588,0.5734544648792378,0.43799121515060674,0.007968049039329071,-4.832315604184508,5.211668403514898,4.063810944678336,1.4021211896759884,0.004608378277687976,0.46083782776879756,0.23134351435955142,23.134351435955143
江西,2019.0,24724.0,10385.3,12281.0,4516.0,2668.0,1848.0,1448.8,3506.44,186.17709083333335,128.5136072,0.6902761592458548,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,54747.56421612046,10.910488157485794,0.5907883082373782,0.420049344766219,0.007530217231569865,-4.888831388772394,5.2266983220067695,4.12261051446708,1.416486582725308,0.004996799277965694,0.49967992779656945,0.25018581411836466,25.018581411836465
江西,2020.0,25825.4,10631.7,12949.9,4519.0,2731.0,1788.0,1510.5,3599.26,183.17314887333333,127.54791829999999,0.6963243198281265,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,57148.48417791547,10.953408145300168,0.6043372427528214,0.411676101822237,0.007092751665930957,-4.948681908522567,5.210431874212698,4.053400063583389,1.399556050789509,0.005195092000655239,0.5195092000655239,0.2598733743474483,25.987337434744827
江西,2021.0,29838.2,12559.3,14945.0,4517.0,2776.0,1741.0,1700.2,3855.94,189.2365783666667,128.41568410000002,0.6785986367349155,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,66057.5603276511,11.09828176710403,0.6145671906132388,0.42091345992720736,0.006342090956112188,-5.060546761103138,5.242997969679314,4.189430559368313,1.432564820012801,0.005786552201091561,0.5786552201091562,0.2886019897707746,28.860198977077463
江西,2022.0,31568.1,12832.9,16268.8,4528.0,2811.0,1717.0,1958.3,3974.73,161.57794934999995,132.50297023333331,0.8200560210497148,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,69717.53533568904,11.152207148115368,0.620803886925795,0.4065148045020131,0.005118393230824787,-5.274914711287716,5.084987684734489,3.5684176093197872,1.2721222508395613,0.0064451298100779405,0.6445129810077941,0.31920783408064807,31.920783408064807
山东,2016.0,59702.6,25565.0,29307.3,9973.0,5897.0,4076.0,2366.5,7391.24,1096.7196739126373,715.8028879790439,0.6526762535638286,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,59864.23343026171,10.999834501095464,0.591296500551489,0.4282058067822842,0.01836971377984606,-3.997051960723189,7.000078888797961,10.996888337637994,2.397612354384184,0.009534300585313946,0.9534300585313946,0.4864434136170072,48.64434136170072
山东,2017.0,63958.6,26925.6,32200.3,10033.0,6099.0,3934.0,2588.7,8507.99,1101.7965216666666,676.4260308666666,0.6139300837902899,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,63748.23083823383,11.062696711078475,0.6078939499651151,0.4209848245583862,0.017226714181778003,-4.061293949949557,7.004697328078348,10.981725522442607,2.3962325751408264,0.010744656624588032,1.0744656624588032,0.550130450640438,55.013045064043794
山东,2018.0,67864.4,27523.7,35390.2,10077.0,6193.0,3884.0,2884.8,8418.57,1220.0263825466668,749.8216165,0.6145945917454936,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,67345.83705467897,11.117596369307204,0.6145678277265059,0.4055690465103943,0.01797741352677791,-4.018639113079688,7.106627762531736,12.107039620389669,2.493787070239425,0.011357058513046534,1.1357058513046534,0.576935469811928,57.6935469811928
山东,2019.0,72024.3,28464.9,38442.5,10106.0,6252.0,3854.0,3186.1,8855.06,1244.7052187999998,739.7664354666666,0.5943306288856598,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,71268.85018800713,11.174214627182208,0.6186423906590145,0.39521244913175135,0.01728173989611839,-4.05810483224219,7.126654008815688,12.316497316445673,2.510939608951926,0.012314741746109203,1.2314741746109203,0.6236252578555087,62.36252578555087
山东,2020.0,74355.9,29008.0,39983.5,10165.0,6409.0,3756.0,3445.6,8761.31,1273.7735697999997,724.5042727999999,0.5687857637945473,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,73148.94244958188,11.200252949058484,0.6304968027545499,0.3901237158046638,0.017130766621075124,-4.066879214519939,7.14973908862481,12.530974616822427,2.5282035485504544,0.012841690732118315,1.2841690732118316,0.6465508199840585,64.65508199840585
山东,2021.0,84838.0,34084.0,44727.1,10170.0,6503.0,3667.0,3863.7,9367.97,1267.5722234444443,708.1599792666665,0.5586742642106374,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,83419.86234021632,11.33164171754838,0.6394296951819076,0.4017539310214762,0.014941090353903255,-4.203640119751563,7.144858714863239,12.463837005353433,2.522831411808725,0.014171234033790324,1.4171234033790325,0.7113755158021916,71.13755158021917
山东,2022.0,89519.4,36037.2,47186.0,10163.0,6559.0,3604.0,4264.7,9770.61,1205.3044778866667,705.2738627,0.5851416597543878,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,88083.63672144052,11.386042059388894,0.6453803010921972,0.4025630198593824,0.013464170647777654,-4.307723147799497,7.09448749275098,11.859731160943292,2.473148725601305,0.01533274670842269,1.5332746708422689,0.7669531362931131,76.69531362931131
河南,2016.0,40167.7,18140.6,17963.4,9778.0,4770.0,4696.78,1767.2,6378.26,536.8387751689834,451.34165771090403,0.840739675648118,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,41079.66864389445,10.623268597892496,0.4878298220494989,0.45162157654035456,0.013364936881349527,-4.315120652084821,6.285697816970083,5.490271785324027,1.7029777598195834,0.0075376036847387366,0.7537603684738736,0.3882465252061727,38.82465252061727
河南,2017.0,44586.5,20035.3,20411.9,9829.0,4970.0,4696.78,2128.4,7542.45,557.6206413133871,473.3278576806633,0.8488348934964361,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,45362.19350900397,10.722434295014708,0.505646556109472,0.44935798952597755,0.01250649055910168,-4.3815075247066435,6.323678876898511,5.673218448605017,1.7357565843199732,0.009092151207700107,0.9092151207700107,0.46780781408721533,46.78078140872153
河南,2018.0,50273.5,21446.8,24515.5,9864.0,5153.0,4696.78,2503.9,7766.49,498.1344360066667,419.447424,0.8420365943028006,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,50966.64639091647,10.83892670542522,0.522404703974047,0.42660248441027576,0.009908489283751215,-4.614363385878385,6.210869992414832,5.0500246959313335,1.6193931335587435,0.01008277265294372,1.0082772652943721,0.5142201566033207,51.422015660332065
河南,2019.0,53739.3,22185.5,26918.2,9901.0,5348.0,4553.0,2769.2,8245.69,463.99828377333336,387.4774753666667,0.8350838546548425,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,54276.63872336128,10.901849187259119,0.5401474598525402,0.4128356714732049,0.008634245026885973,-4.752019002950404,6.139880853455047,4.686377979732687,1.5446599983206237,0.010986191469332475,1.0986191469332476,0.5588227900794163,55.88227900794163
河南,2020.0,54160.6,21416.6,27390.0,9941.0,5510.0,4431.0,3090.9,8748.71,464.5637038599999,382.31305823333327,0.8229507709206366,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,54482.044059953725,10.90562645957539,0.5542701941454582,0.39542767251470623,0.008577521369039484,-4.75861029194483,6.141098693866521,4.673208971532038,1.5418459816424677,0.012032166729948293,1.2032166729948293,0.6100347222200501,61.00347222200501
河南,2021.0,57806.9,22571.0,29609.7,9883.0,5579.0,4304.0,3505.8,9136.57,474.74294731333333,389.85805466666665,0.8211982018331235,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,58491.247596883535,10.976632408298212,0.5645047050490741,0.390455118679604,0.008212565408512363,-4.802089930696292,6.16277349400192,4.803631967148976,1.5693722916138275,0.013215716486883626,1.3215716486883626,0.6664811828490131,66.64811828490132
河南,2022.0,58807.4,22122.5,30953.9,9872.0,5633.0,4239.0,3934.8,9400.9,487.35926808,425.94091099999997,0.8739772461454078,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,59569.89465153971,10.994905602139378,0.5706037277147488,0.37618565010525884,0.008287379956944193,-4.793021408408342,6.189001567900022,4.936783509724473,1.596714007742945,0.01435278633087831,1.435278633087831,0.7198142446804783,71.98142446804783
湖北,2016.0,33767.6,14527.0,15834.1,5885.0,3447.0,2438.0,1131.9,3639.94,253.98360879894997,172.5594561582833,0.6794117816275265,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,57379.09940526763,10.957435394139749,0.5857264231096007,0.4302052855399851,0.007521517928397339,-4.889987309209301,5.537269732648641,4.315779248920136,1.4622778989423548,0.004365350014100266,0.43653500141002655,0.22288901912498107,22.28890191249811
湖北,2017.0,37624.2,15713.9,18381.4,5904.0,3535.0,2369.0,1242.9,4116.39,266.93441389083426,179.49385770740744,0.6724268148535296,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,63726.626016260154,11.06235774506253,0.5987466124661247,0.4176540630764242,0.00709475321444268,-4.948399751999362,5.587002987367294,4.521246847744483,1.5087878070750769,0.004918345453467103,0.4918345453467103,0.25170710609011626,25.170710609011625
湖北,2018.0,42425.5,17573.9,21303.4,5917.0,3609.0,2308.0,1480.7,4551.95,258.01571996,169.0238583,0.655091318956084,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,71701.03092783505,11.180260404836297,0.6099374683116444,0.41422964962110054,0.0060816188367844816,-5.102484362393834,5.553020513142975,4.360583403075883,1.4726058564543723,0.005731944795285756,0.5731944795285756,0.29190840998414425,29.190840998414423
湖北,2019.0,45557.0,18397.1,23350.6,5927.0,3665.0,2262.0,1708.3,4635.62,282.36242954405554,182.842286,0.6475446690809553,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,76863.5059895394,11.249786478347023,0.6183566728530454,0.40382597624953354,0.006198003150867167,-5.083528111248338,5.64319145691034,4.764002523098625,1.561088181110593,0.006299327041571842,0.6299327041571842,0.31812157970970995,31.812157970970993
湖北,2020.0,43017.6,16359.6,22524.7,5745.0,3613.0,2132.0,1870.2,4789.67,242.44893391023774,157.75009359999999,0.6506528655572643,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,74878.32898172324,11.22361979495326,0.6288946910356832,0.3803001562151306,0.0056360404557724685,-5.178573506871311,5.490791106388622,4.220172914016323,1.4398761020938573,0.006762878549988112,0.6762878549988113,0.3402472332825808,34.02472332825808
湖北,2021.0,50093.3,19241.3,26218.0,5830.0,3736.0,2094.0,2081.3,5041.08,286.9507376541,182.9558162666667,0.6375861507183429,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,85923.32761578045,11.361210638226678,0.6408233276157804,0.3841092521355151,0.005728325697330781,-5.162331990372769,5.659310555222264,4.921968055816467,1.5937084618658177,0.007399355168679094,0.7399355168679094,0.37095702007113474,37.09570200711347
湖北,2022.0,53445.4,19948.5,28515.0,5844.0,3779.0,2065.0,2290.8,5195.23,294.3745496888889,197.73495206666666,0.6717121173540435,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,91453.45653661876,11.423585450115317,0.6466461327857632,0.37325008326254455,0.005507949228350595,-5.201562915959484,5.684852935050239,5.03720995360864,1.6168523481677401,0.007970534168968053,0.7970534168968053,0.39792450459389467,39.792450459389464
湖南,2016.0,31225.0,12942.0,15367.4,6625.0,3491.0,3134.0,1066.9,4350.73,265.50529872907697,198.13799679188259,0.7462675801211172,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,47132.07547169811,10.760709056115537,0.5269433962264151,0.4144755804643715,0.008502971936879967,-4.767339536962622,5.581634798031157,4.007627150627577,1.3881993331648252,0.004669247327474069,0.4669247327474069,0.24244308096742667,24.244308096742667
湖南,2017.0,34127.7,13459.8,17669.5,6633.0,3623.0,3010.0,1315.5,4922.45,275.9675993519634,211.98674392027,0.7681580896382929,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,51451.37946630483,10.848392552687116,0.5462083521785014,0.3943951687339024,0.00808632282140207,-4.817581185062821,5.620283465173669,4.160524639709987,1.425641181636205,0.005593604253258994,0.5593604253258994,0.28875351475525673,28.875351475525672
湖南,2018.0,36629.3,13904.1,19641.0,6635.0,3722.0,2913.0,1635.3,5226.59,243.24612201333332,175.69868176666665,0.7223082543409917,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,55206.17935192164,10.918830170781026,0.560964581763376,0.3795895635461229,0.006640752676500323,-5.014529967023348,5.494073778547803,3.6661058329063048,1.2991300177695868,0.006509156851533214,0.6509156851533214,0.33245250598062465,33.24525059806246
